# it strain shortening ε_f δT D θ θc
188 3.004811e-01 2.595381e+01 1.368345e+01 1.435683e+02 1.494829e+03 6.582961e+01 6.595509e+01
189 3.018742e-01 2.605689e+01 1.367621e+01 1.434937e+02 1.496461e+03 6.588919e+01 6.601455e+01
190 3.032648e-01 2.615965e+01 1.363138e+01 1.434150e+02 1.501723e+03 6.594855e+01 6.607380e+01
191 3.046531e-01 2.626208e+01 1.362422e+01 1.433303e+02 1.503318e+03 6.600770e+01 6.613284e+01
192 3.060389e-01 2.636420e+01 1.357932e+01 1.432416e+02 1.508558e+03 6.606664e+01 6.619166e+01
193 3.074222e-01 2.646599e+01 1.357213e+01 1.431470e+02 1.510103e+03 6.612536e+01 6.625026e+01
194 3.088032e-01 2.656747e+01 1.352718e+01 1.430537e+02 1.515294e+03 6.618387e+01 6.630866e+01
195 3.101817e-01 2.666863e+01 1.351997e+01 1.429690e+02 1.516566e+03 6.624217e+01 6.661619e+01
196 3.115578e-01 2.676947e+01 1.347950e+01 1.428810e+02 1.530358e+03 6.759071e+01 6.747258e+01
197 3.129315e-01 2.687000e+01 1.348432e+01 1.427875e+02 1.531537e+03 6.764614e+01 6.752812e+01
198 3.143028e-01 2.697021e+01 1.345682e+01 1.426911e+02 1.537163e+03 6.770135e+01 6.758345e+01
199 3.156717e-01 2.707011e+01 1.346134e+01 1.425889e+02 1.538337e+03 6.775637e+01 6.763858e+01
200 3.170381e-01 2.716970e+01 1.343293e+01 1.424839e+02 1.543970e+03 6.781118e+01 6.769350e+01
201 3.184022e-01 2.726898e+01 1.343713e+01 1.423733e+02 1.545088e+03 6.786579e+01 6.774823e+01
202 3.197639e-01 2.736795e+01 1.340767e+01 1.422598e+02 1.550683e+03 6.792019e+01 6.780275e+01
203 3.211231e-01 2.746660e+01 1.341158e+01 1.421533e+02 1.551761e+03 6.797439e+01 6.785706e+01
204 3.224800e-01 2.756496e+01 1.338124e+01 1.420502e+02 1.557323e+03 6.802839e+01 6.791118e+01
205 3.238344e-01 2.766300e+01 1.338480e+01 1.419765e+02 1.558351e+03 6.808220e+01 6.796509e+01
206 3.251865e-01 2.776074e+01 1.335339e+01 1.420719e+02 1.563868e+03 6.813580e+01 6.801881e+01
207 3.265362e-01 2.785817e+01 1.335662e+01 1.421625e+02 1.564847e+03 6.818920e+01 6.807233e+01
208 3.278835e-01 2.795530e+01 1.332416e+01 1.422518e+02 1.570312e+03 6.824240e+01 6.812564e+01
209 3.292284e-01 2.805213e+01 1.333083e+01 1.423362e+02 1.570748e+03 6.829541e+01 6.817876e+01
210 3.305709e-01 2.814866e+01 1.329367e+01 1.424200e+02 1.576676e+03 6.834822e+01 6.823169e+01
211 3.319111e-01 2.824489e+01 1.330001e+01 1.424983e+02 1.577081e+03 6.840083e+01 6.828441e+01
212 3.332488e-01 2.834081e+01 1.326162e+01 1.425890e+02 1.582994e+03 6.845325e+01 6.833694e+01
213 3.345842e-01 2.843644e+01 1.326766e+01 1.426788e+02 1.583372e+03 6.850547e+01 6.838928e+01
214 3.359173e-01 2.853178e+01 1.322815e+01 1.427683e+02 1.589309e+03 6.855750e+01 6.844142e+01
215 3.372479e-01 2.862681e+01 1.323388e+01 1.428526e+02 1.589670e+03 6.860933e+01 6.849337e+01
216 3.385763e-01 2.872156e+01 1.319325e+01 1.429366e+02 1.595596e+03 6.866097e+01 6.854512e+01
217 3.399022e-01 2.881601e+01 1.319864e+01 1.430155e+02 1.595930e+03 6.871242e+01 6.859668e+01
218 3.412258e-01 2.891016e+01 1.315685e+01 1.430940e+02 1.601878e+03 6.876368e+01 6.864805e+01
219 3.425470e-01 2.900403e+01 1.316190e+01 1.431675e+02 1.602214e+03 6.881475e+01 6.869923e+01
220 3.438659e-01 2.909760e+01 1.311890e+01 1.432405e+02 1.608198e+03 6.886562e+01 6.875022e+01
221 3.451825e-01 2.919089e+01 1.311935e+01 1.433158e+02 1.609035e+03 6.891631e+01 6.880102e+01
222 3.464967e-01 2.928388e+01 1.307926e+01 1.433993e+02 1.614552e+03 6.896681e+01 6.885163e+01
223 3.478085e-01 2.937659e+01 1.307930e+01 1.434836e+02 1.615367e+03 6.901712e+01 6.890206e+01
224 3.491180e-01 2.946901e+01 1.303815e+01 1.435677e+02 1.620927e+03 6.906724e+01 6.895229e+01
225 3.504252e-01 2.956115e+01 1.303777e+01 1.436477e+02 1.621764e+03 6.911718e+01 6.900234e+01
226 3.517301e-01 2.965300e+01 1.299556e+01 1.437269e+02 1.627353e+03 6.916693e+01 6.905220e+01
227 3.530326e-01 2.974457e+01 1.299477e+01 1.438020e+02 1.628178e+03 6.921649e+01 6.910188e+01
228 3.543328e-01 2.983586e+01 1.295155e+01 1.438762e+02 1.633776e+03 6.926587e+01 6.915137e+01
